index,用户ID,商品ID,times
122,1050982963274119936,1072045513977689984,1
123,1050982963274119936,1072054676204089984,1
124,1050982963274119936,1072352278325820032,1
125,1050982963274119936,1072744947178860032,1
126,1050984113016729984,1071233934872870016,1
127,1050984113016729984,1079979285209479936,1
128,1050984113016729984,930020311925067008,1
129,1050985063634759936,1063340225477020032,1
130,1050988807323709952,1067816065782840064,1
131,1050988807323709952,1077744349974950016,2
132,1051000263066840064,1071233934872870016,1
133,1051001609069330048,1062636078532460032,1
134,1051007104454819968,1067816065782840064,1
135,1051009949505750016,1078891478315500032,1
136,1051012997569379968,1077406774068310016,2
137,1051020412377430016,1079213286902269952,1
138,1051040349951160064,1080721476257120000,1
139,1051049982539399936,1054907065076610048,1
140,1051056349471900032,1079213286902269952,1
141,1051095839871660032,1072744947178860032,1
142,1051096132508249984,1077389675279219968,1
143,1051096132508249984,930021583843560960,1
144,1051099086124550016,1074115973322179968,1
145,1051104247186259968,925986591169645952,1
146,1051114665111779968,1076114626446429952,1
147,1051116317445260032,1078152846591980032,1
148,1051142784036169984,1072352278325820032,1
149,1051143172600690048,925980941496684032,1
150,1051151747838439936,1071233934872870016,1
151,1051187152692509952,1077389675279219968,1
152,1051187152692509952,930021583843560960,1
153,1051246622067980032,1072352278325820032,1
154,1051246622067980032,930021583843560960,1
155,1051247693351939968,1074173594280460032,1
156,1051253867405180032,1072045513977689984,1
157,1051255672998530048,1071233934872870016,1
158,1051266283895590016,1082903829821849984,1
159,1051268331462520064,930021583843560960,1
160,1051271193559100032,1063340225477020032,1
161,1051276653649529984,1072045513977689984,1
162,1051276653649529984,1072352278325820032,1
163,1051276653649529984,1072744947178860032,1
164,1051302904548359936,1072765952437849984,1
165,1051308853820460032,1078152846591980032,1
166,1051319053679920000,1078891478315500032,1
167,1051342064726380032,1072765952437849984,1
168,1051352513123520000,1071233934872870016,1
169,1051353544632889984,1063340225477020032,1
170,1051380202165299968,1062636078532460032,1
171,1051380202165299968,925986591169645952,1
172,1051396135600589952,1053542097324409984,1
173,1051396135600589952,1067317584555209984,1
174,1051411309501939968,1072045513977689984,1
175,1051425782992269952,1071233934872870016,1
176,1051442372500589952,1053542097324409984,1
177,1051467167799769984,1063340225477020032,1
178,1051481716984710016,1072054676204089984,1
179,1051483998707059968,1062636078532460032,1
180,1051488805190700032,1074911558212060032,1
181,1051496840109820032,1074173594280460032,1
182,1051507869527110016,1078878841011760000,1
183,1051635674646640000,930021583843560960,2
184,1051653107105200000,1057119644821810048,1
185,1051660038435830016,1067816065782840064,1
186,1051666008222269952,1077389675279219968,1
187,1051667378799180032,925986591169645952,1
188,1051708851401849984,1063340225477020032,1
189,1051723138446979968,1061081280972649984,1
190,1051723144214150016,1079988697420589952,1
191,1051729625022000000,1076114626446429952,1
192,1051750906970829952,1063340225477020032,1
193,1051750906970829952,1071233934872870016,1
194,1051756207866439936,930020311925067008,2
195,1051763430944470016,1071233934872870016,1
196,1051763430944470016,1079979285209479936,1
197,1051804233377049984,1063340225477020032,1
198,1051804233377049984,1072054676204089984,1
199,1051804233377049984,1079213286902269952,1
200,1051823036844540032,1067816065782840064,1
201,1051830227127299968,1071233934872870016,1
202,1051830227127299968,1072054676204089984,1
203,1051844730946649984,1063090361786759936,1
204,1051844730946649984,1067816065782840064,1
205,1051844730946649984,1079218767259570048,1
206,1051850726465139968,925984429119180032,1
207,1051882763645420032,1079213286902269952,1
208,1051990145323040000,1054907065076610048,1
209,1052015200086060032,930021583843560960,1
210,1052025796512780032,1054907065076610048,1
211,1052026256078470016,930021583843560960,1
212,1052031694480150016,1063334104817270016,1
213,1052053595143340032,1063255404587320064,1
214,1052055750885570048,1076027018739510016,1
215,1052055750885570048,1077418014194860032,3
216,1052106018083900032,1072352278325820032,1
217,1052106018083900032,1073513010564230016,1
218,1052126610493340032,1072054676204089984,1
219,1052130132253280000,1072765952437849984,1
220,1052130399438829952,1071233934872870016,2
221,1052136607004560000,1074911558212060032,3
222,1052154367650630016,1063340225477020032,1
223,1052154367650630016,1076027018739510016,1
224,1052157723509059968,1071233934872870016,1
225,1052157723509059968,1072325448805970048,1
226,1052157723509059968,1078152846591980032,1
227,1052157723509059968,1079218767259570048,1
228,1052157723509059968,1079988697420589952,1
229,1052157723509059968,930020311925067008,1
230,1052162143709890048,1072744947178860032,1
231,1052190755871849984,1072352278325820032,1
232,1052192319432880000,1073513010564230016,1
233,1052302940304370048,1072054676204089984,1
234,1052329150484909952,1072054676204089984,1
235,1052337834510320000,1077406774068310016,1
236,1052337834510320000,925984429119180032,1
237,1052374993455869952,1077418014194860032,1
238,1052412438083859968,1077744349974950016,1
239,1052412795782499968,1078878841011760000,1
240,1052413232271129984,1077744349974950016,1
241,1052438344093469952,1073513010564230016,1
242,1052438344093469952,930021583843560960,1
243,1052464133216210048,1057119644821810048,1
244,1052489675944560000,1067816065782840064,1
245,1052585764030840064,1074173594280460032,1
246,1052610422373420032,1063340225477020032,2
247,1052744258755299968,1054904167261340032,1
248,1052744258755299968,1077744349974950016,1
249,1052773166473080064,1072352278325820032,1
250,1052783484020519936,925984429119180032,1
251,1052805893796720000,1063340225477020032,1
252,1052805893796720000,1077418014194860032,1
253,1052814134295459968,1063340225477020032,1
254,1052814134295459968,1067816065782840064,2
255,1052814134295459968,1078891478315500032,1
256,1052824556260099968,1072054676204089984,1
257,1052824556260099968,1074173594280460032,1
258,1052829165347209984,1063340225477020032,11
259,1052847845527320064,1074115973322179968,1
260,1052847845527320064,1079213286902269952,1
261,1052854983960099968,1072045513977689984,1
262,1052872057231049984,1079213286902269952,2
263,1052891887975859968,1077418014194860032,1
264,1052895684194269952,1074173594280460032,1
265,1052900057146259968,1072352278325820032,1
266,1052939288275120000,1057119644821810048,1
267,1052939288275120000,1078152846591980032,1
268,1053131688809400064,1072325448805970048,1
269,1053145946846720000,1079212944319900032,1
270,1053162941323480064,1072054676204089984,1
271,1053186718858019968,1063334104817270016,1
272,1053188936566899968,1076114626446429952,1
273,1053198803272790016,1063340225477020032,1
274,1053198803272790016,1076114626446429952,1
275,1053198803272790016,925984429119180032,1
276,1053201464596429952,1072352278325820032,1
277,1053222279052329984,1076114626446429952,3
278,1053222279052329984,1079979285209479936,2
279,1053263164737650048,1071233934872870016,1
280,1053267134143069952,1072352278325820032,1
281,1053322735409760000,1067317584555209984,1
282,1053457717352530048,1079213286902269952,1
283,1053494193750599936,1067816065782840064,1
284,1053563697729959936,1079988697420589952,1
285,1053565388525209984,1077744349974950016,1
286,1053565388525209984,1079213286902269952,1
287,1053565388525209984,1079979285209479936,1
288,1053604876601330048,1057119644821810048,1
289,1053631382861970048,1082315993301190016,1
290,1053631382861970048,930021583843560960,1
291,1053642507385110016,1071233934872870016,1
292,1053648861785030016,1078878841011760000,1
293,1053688464256600064,1074173594280460032,1
294,1053849047228550016,1078891478315500032,1
295,1053894800625959936,1071233934872870016,1
296,1053894800625959936,1072767600983869952,1
297,1053954737154620032,1071233934872870016,1
298,1053954737154620032,1079213286902269952,1
299,1054177234961629952,1067816065782840064,1
300,1054185713541639936,1071233934872870016,2
301,1054194718896880000,1077744349974950016,1
302,1054194718896880000,1078152846591980032,1
303,1054194718896880000,1078878841011760000,1
304,1054194718896880000,1078891478315500032,1
305,1054226794006249984,1073513010564230016,1
306,1054273463322210048,1073513010564230016,1
307,1054280481726589952,1072054676204089984,1
308,1054280481726589952,1078545702708120064,1
309,1054280669727879936,1070189984758169984,2
310,1054280669727879936,930021583843560960,1
311,1054317577367520000,1079988697420589952,1
312,1054511541068560000,1072325448805970048,1
313,1054517814837180032,1063719142226460032,1
314,1054517814837180032,1073513010564230016,1
315,1054517814837180032,1074911558212060032,1
316,1054517814837180032,1077389675279219968,1
317,1054517814837180032,1077416131820579968,1
318,1054517814837180032,925986591169645952,1
319,1054572613075010048,1072744947178860032,1
320,1054612917807280000,1063340225477020032,1
321,1054639548227709952,1074922684698130048,1
322,1054705827563239936,1072352278325820032,1
323,1054705827563239936,1073513010564230016,1
324,1054906319878809984,1072352278325820032,1
325,1054923137515320064,1077418014194860032,1
326,1054932747252989952,1074911558212060032,1
327,1054932747252989952,1077424061584310016,1
328,1054932747252989952,925986591169645952,1
329,1054933944160550016,1079988697420589952,1
330,1054940745916550016,930021583843560960,1
331,1055056029436409984,1063340225477020032,1
332,1055064871217990016,1072765952437849984,1
333,1055095482544620032,1072744947178860032,1
334,1055104859062210048,1079988697420589952,1
335,1055241976539049984,1072325448805970048,1
336,1055275066825180032,1057119644821810048,1
337,1055275066825180032,1072054676204089984,1
338,1055305705171520000,1074173594280460032,2
339,1055323549791750016,1077406774068310016,1
340,1055350725689799936,1054907065076610048,1
341,1055419383111810048,1072744947178860032,2
342,1055467085098969984,1071233934872870016,1
343,1055467085098969984,1072352278325820032,3
344,1055489645199030016,1062343120067299968,1
345,1055496826136889984,1063340225477020032,1
346,1055541155178019968,1078878841011760000,1
347,1055650127402829952,1072325448805970048,3
348,1055680765271010048,925980941496684032,1
349,1055708729018739968,1063340225477020032,4
350,1055826623174080000,1071233934872870016,1
351,1055947048025650048,1063255404587320064,1
352,1056054120247520000,1053542097324409984,1
353,1056054120247520000,1062343120067299968,2
354,1056054120247520000,1063322720062729984,1
355,1056084110200600064,1072765952437849984,1
356,1056319497250599936,930020311925067008,1
357,1056447377498499968,1072054676204089984,1
358,1056476723034520064,1063340225477020032,1
359,1056751960015830016,1072054676204089984,1
360,1056775737093190016,1072045513977689984,1
361,1056796396372429952,1057119644821810048,1
362,1056815447802969984,1070189984758169984,1
363,1056826836663730048,930021583843560960,1
364,1056839677747719936,925980941496684032,1
365,1057041333168960000,1054617277845010048,1
366,1057094064554439936,1074911558212060032,2
367,1057139558743869952,1063340225477020032,1
368,1057155234422390016,1074911558212060032,1
369,1057213437789139968,1067816065782840064,1
370,1057466968962040064,1072054676204089984,1
371,1057466968962040064,1077744349974950016,1
372,1057491501320310016,1063340225477020032,1
373,1057491501320310016,1078152846591980032,1
374,1057491501320310016,1079218767259570048,1
375,1057491501320310016,930020311925067008,1
376,1057532146722339968,1067816065782840064,1
377,1057554984867000064,1072746380104109952,1
378,1057554984867000064,1076114626446429952,1
379,1057554984867000064,1077418014194860032,1
380,1057603131655910016,1079218767259570048,5
381,1057604013902589952,1078878841011760000,1
382,1057608095555980032,925980941496684032,1
383,1057608095555980032,930021583843560960,1
384,1057611030591500032,1076114626446429952,1
385,1057633532030019968,1057119644821810048,2
386,1057680786778550016,1072352278325820032,1
387,1057911334469959936,1063719142226460032,1
388,1057911334469959936,930021583843560960,1
389,1057918086779309952,1072767600983869952,1
390,1058130755075510016,930022039676324992,1
391,1058261839960409984,1076027018739510016,1
392,1058289369299879936,1076027018739510016,1
393,1058345323542409984,1072045513977689984,1
394,1058376965686360064,1072352278325820032,1
395,1058530204562029952,1072054676204089984,3
396,1058530204562029952,1077744349974950016,1
397,1058599571169539968,1077416131820579968,1
398,1058629756560409984,1079979285209479936,1
399,1058654509279020032,1067317584555209984,2
400,1058654509279020032,1072045513977689984,1
401,1058654509279020032,1072352278325820032,1
402,1058869149304950016,1071233934872870016,1
403,1058869149304950016,1072054676204089984,1
404,1058894869569799936,1079988697420589952,1
405,1059012782834380032,1072767600983869952,1
406,1059233007513170048,1072054676204089984,1
407,1059233007513170048,1074115973322179968,1
408,1059335901746889984,1078878841011760000,1
409,1059351574107719936,1074173594280460032,2
410,1059610264337449984,1067816065782840064,1
411,1059686787526489984,1079213286902269952,1
412,1059706228045840000,1063340225477020032,1
413,1059775120248210048,1071233934872870016,2
414,1060078486824220032,1073513010564230016,1
415,1060083370231399936,1057119644821810048,1
416,1060083825976080000,1057119644821810048,1
417,1060098736781330048,1072054676204089984,1
418,1060098736781330048,1072352278325820032,1
419,1060139418350850048,1071233934872870016,1
420,1060139418350850048,1072054676204089984,1
421,1060161057234940032,1067816065782840064,1
422,1060287576154370048,930020311925067008,1
423,1060339146669750016,1072352278325820032,1
424,1060341448784800000,1077418014194860032,1
425,1060341448784800000,925980941496684032,1
426,1060344959966710016,1074911558212060032,1
427,1060421973943840000,1063340225477020032,1
428,1060472371912179968,1079213286902269952,1
429,1060492221028039936,1071233934872870016,2
430,1060492221028039936,1079213286902269952,1
431,1060495262812800000,1071233934872870016,1
432,1060533084496130048,1072045513977689984,1
433,1060558620136109952,1074911558212060032,1
434,1060558620136109952,925986591169645952,1
435,1060730523345810048,1071233934872870016,1
436,1060730523345810048,1072054676204089984,1
437,1060730523345810048,1074115973322179968,1
438,1060780776333840000,1071233934872870016,2
439,1060780776333840000,1072054676204089984,2
440,1061081495737789952,1076027018739510016,1
441,1061140576435500032,1072765952437849984,1
442,1061197328107500032,925980941496684032,1
443,1061539828424829952,1063340225477020032,1
444,1061539828424829952,1070189984758169984,1
445,1061567804906470016,1078878841011760000,2
446,1061567804906470016,1078891478315500032,3
447,1061578734583219968,1077406774068310016,1
448,1061764896941740032,1067816065782840064,1
449,1061887892230569984,1067816065782840064,1
450,1061892527699849984,1063340225477020032,1
451,1061892527699849984,1074115973322179968,1
452,1061932949407069952,1078878841011760000,1
453,1062139432170220032,1077406774068310016,1
454,1062183150751379968,925980941496684032,1
455,1062191394869799936,1073513010564230016,1
456,1062225274968540032,1054907065076610048,1
457,1062256369902620032,930021583843560960,1
458,1062283130010930048,1072352278325820032,1
459,1062342334809699968,1071233934872870016,2
460,1062543563296930048,1078891478315500032,1
461,1062554933941830016,1062636078532460032,1
462,1062565857641689984,1071233934872870016,1
463,1062578598423100032,1074115973322179968,1
464,1062599119420320000,1072352278325820032,1
465,1062599119420320000,1072744947178860032,1
466,1062740895795840000,1063340225477020032,1
467,1062888057041120000,1067816065782840064,1
468,1062888057041120000,1072325448805970048,1
469,1062888358271840000,1062636078532460032,1
470,1062903306108600064,1079979285209479936,1
471,1062936770950269952,1072325448805970048,2
472,1062982084637820032,1072054676204089984,1
473,1062982084637820032,1079979285209479936,1
474,1063020870679719936,1062343120067299968,1
475,1063020870679719936,1067816065782840064,1
476,1063174421104099968,1077744349974950016,1
477,1063242006315200000,930021583843560960,1
478,1063250000381799936,1062636078532460032,1
479,1063289587128930048,1062343120067299968,1
480,1063393252493820032,1063340225477020032,1
481,1063418567395970048,1071233934872870016,1
482,1063418567395970048,1072054676204089984,2
483,1063422453670279936,1067317584555209984,1
484,1063660206790080000,1063340225477020032,1
485,1063660206790080000,1078878841011760000,3
486,1063660206790080000,1078891478315500032,2
487,1063660206790080000,930021583843560960,1
488,1063727389364780032,1063340225477020032,1
489,1063727389364780032,1079988697420589952,1
490,1063812034664140032,1077418014194860032,1
491,1063961950489209984,1063340225477020032,3
492,1064006842162669952,1067317584555209984,1
493,1064006842162669952,1072352278325820032,1
494,1064123344601810048,1057119644821810048,1
495,1064123344601810048,1072325448805970048,1
496,1064123344601810048,1079218767259570048,1
497,1064125622729639936,1072045513977689984,1
498,1064410774420649984,1077842555702409984,1
499,1064445434336969984,1072054676204089984,2
500,1064445434336969984,1074173594280460032,1
501,1064445434336969984,1079979285209479936,1
502,1064528420273190016,1067317584555209984,1
503,1064695588793149952,1067816065782840064,1
504,1064695588793149952,1077418014194860032,1
505,1064794535830290048,1072765952437849984,1
506,1064797013581820032,930021583843560960,1
507,1064805377850279936,1072352278325820032,1
508,1065042873167180032,1074173594280460032,1
509,1065060991402840064,1072352278325820032,1
510,1065060991402840064,1072744947178860032,1
511,1065085707614220032,1057119644821810048,1
512,1065085707614220032,1063340225477020032,4
513,1065085707614220032,1078878841011760000,1
514,1065085707614220032,1078891478315500032,1
515,1065130728803600000,1079988697420589952,1
516,1065151490113469952,930021583843560960,1
517,1065230898492930048,1079213286902269952,1
518,1065415201399049984,1077406774068310016,1
519,1065435105808419968,1071233934872870016,1
520,1065492325581520000,1074115973322179968,1
521,1065513820223500032,1076027018739510016,2
522,1065513820223500032,1076114626446429952,1
523,1065550421796390016,1067816065782840064,1
524,1065807652844530048,1072767600983869952,1
525,1065945610323030016,1072352278325820032,1
526,1065952516441699968,925984429119180032,1
527,1066699196338339968,1072352278325820032,1
528,1066868838159680000,1074911558212060032,1
529,1066868838159680000,1079979285209479936,1
530,1066961068841040000,1067317584555209984,1
531,1066971558635960064,1057119644821810048,1
532,1066973246918819968,1057119644821810048,1
533,1067063283303910016,1072054676204089984,1
534,1067254407213680000,1072054676204089984,1
535,1067276219456749952,1078891478315500032,1
536,1067287716446669952,1063340225477020032,1
537,1067315834762889984,1078152846591980032,1
538,1067315834762889984,930022039676324992,1
539,1067318424745609984,1070189984758169984,1
540,1067407713802189952,1070189984758169984,1
541,1067659769238579968,1067816065782840064,1
542,1067702042609379968,1063340225477020032,2
543,1067702042609379968,1072352278325820032,1
544,1067702042609379968,1076114626446429952,2
545,1067740741707559936,930021583843560960,1
546,1067783204929340032,930020311925067008,1
547,1067911670190370048,1057119644821810048,1
548,1067911670190370048,1072746380104109952,1
549,1067911670190370048,1079979285209479936,1
550,1067911670190370048,930020311925067008,1
551,1067934732566720000,1072352278325820032,1
552,1067977541034249984,1072325448805970048,1
553,1068000334450850048,1071233934872870016,2
554,1068033402054179968,1077418014194860032,1
555,1068035742643580032,1063340225477020032,1
556,1068035742643580032,1067816065782840064,3
557,1068082852084640000,1078878841011760000,1
558,1068129022483949952,1063340225477020032,1
559,1068157802044780032,1073513010564230016,2
560,1068637973948460032,1079213286902269952,1
561,1068665015553289984,1072767600983869952,1
562,1068750453714520064,1074173594280460032,1
563,1068790873689490048,1054904167261340032,1
564,1069398692600019968,1076114626446429952,1
565,1069408182359619968,1079218767259570048,1
566,1069408182359619968,1079979285209479936,1
567,1069432634162080000,1072054676204089984,1
568,1069550833666950016,1072352278325820032,1
569,1069719947903559936,1074115973322179968,1
570,1069758480664029952,1062636078532460032,1
571,1069770354348589952,1074115973322179968,1
572,1069834322387730048,1072352278325820032,1
573,1069858849868019968,1072767600983869952,1
574,1069904189887410048,1067816065782840064,1
575,1069992024258710016,1072767600983869952,1
576,1070500232488349952,1071233934872870016,1
577,1070522225900189952,1077744349974950016,1
578,1070645583815970048,1063340225477020032,1
579,1070953758335239936,925980941496684032,1
580,1070970907611170048,1078891478315500032,2
581,1070992287736070016,1077390723490320000,1
582,1070992287736070016,930021583843560960,1
583,1071098707429100032,1072054676204089984,1
584,1071217598377560064,1063340225477020032,2
585,1071263044206659968,1062343120067299968,1
586,1071263044206659968,1062636078532460032,1
587,1071263044206659968,1063340225477020032,1
588,1071263044206659968,1067816065782840064,1
589,1071283931416950016,1062636078532460032,1
590,1071283931416950016,925980941496684032,1
591,1071304091712419968,1079218767259570048,2
592,1071550979376220032,1072054676204089984,1
593,1071715184037400064,1072045513977689984,1
594,1071715184037400064,1072054676204089984,2
595,1072012635923350016,1067816065782840064,2
596,1072111886556790016,1077416131820579968,1
597,1072113482694979968,1072054676204089984,1
598,1072113482694979968,1074115973322179968,2
599,1072301982287459968,1079979285209479936,1
600,1072406835512800000,1074911558212060032,2
601,1072406835512800000,925984429119180032,1
602,1072429833686940032,1063340225477020032,1
603,1072454065783369984,1079979285209479936,1
604,1072519328864210048,1071233934872870016,1
605,1072655921126109952,1057119644821810048,4
606,1072655921126109952,1076027018739510016,2
607,1072655921126109952,1076114626446429952,1
608,1072676098156850048,1077418014194860032,1
609,1072742543330969984,1063719142226460032,1
610,1072746378166339968,1062636078532460032,1
611,1072749502486610048,930022039676324992,1
612,1073020023799350016,1062636078532460032,1
613,1073045307802060032,1077842555702409984,3
614,1073045307802060032,1079213286902269952,3
615,1073125474662680064,1063340225477020032,1
616,1073125474662680064,1077416131820579968,1
617,1073151996253500032,1077418014194860032,1
618,1073535766123049984,1072744947178860032,1
619,1073535895794150016,1074560135796419968,1
620,1073554455534829952,1063340225477020032,1
621,1073567341661449984,1077418014194860032,1
622,1073568920674300032,1054617277845010048,2
623,1073570582658870016,1063340225477020032,1
624,1073570582658870016,1067816065782840064,1
625,1073573301855520000,1072352278325820032,1
626,1073621860470550016,1073513010564230016,1
627,1073740273448710016,1079979285209479936,1
628,1073775490322460032,1073513010564230016,1
629,1073778765411190016,1074115973322179968,1
630,1073812914851350016,1078152846591980032,1
631,1073835682636560000,1073513010564230016,2
632,1073915026801229952,1063340225477020032,1
633,1073944802609920000,1071233934872870016,1
634,1073957326407399936,1063340225477020032,1
635,1074077369988349952,1057119644821810048,1
636,1074077369988349952,1074173594280460032,1
637,1074100592293510016,1079218767259570048,2
638,1074225060647069952,1072054676204089984,1
639,1074317081541929984,1071233934872870016,1
640,1074459053330070016,1077418014194860032,1
641,1074490049840610048,1054617277845010048,1
642,1074490049840610048,1072352278325820032,1
643,1074555688093549952,1078878841011760000,2
644,1074571878123760000,1074173594280460032,1
645,1074588169190569984,1067816065782840064,1
646,1074588169190569984,1079218767259570048,1
647,1074603554115750016,930021583843560960,1
648,1074610202888700032,1063340225477020032,1
649,1074627459245209984,1078878841011760000,1
650,1074677480309190016,1072352278325820032,1
651,1074916151985769984,1067816065782840064,1
652,1074920753959340032,1063340225477020032,1
653,1074920753959340032,1073513010564230016,1
654,1074926163323849984,1072767600983869952,1
655,1074927769650000000,1072054676204089984,1
656,1074948422319010048,1071233934872870016,1
657,1074948422319010048,1072054676204089984,1
658,1074970701794969984,1072054676204089984,2
659,1074981858765240064,1078878841011760000,1
660,1075183965149660032,1072054676204089984,1
661,1075207804466300032,1063340225477020032,5
662,1075207804466300032,1067816065782840064,1
663,1075207804466300032,1072054676204089984,1
664,1075207804466300032,1079218767259570048,1
665,1075207804466300032,1079979285209479936,1
666,1075207804466300032,930020311925067008,1
667,1075225645877890048,1072352278325820032,1
668,1075226435212339968,1071233934872870016,1
669,1075226435212339968,1072767600983869952,1
670,1075226435212339968,930021583843560960,2
671,1075252910099590016,1073513010564230016,1
672,1075299038052550016,1072352278325820032,1
673,1075318199319330048,1072744947178860032,1
674,1075334062248359936,1062343120067299968,1
675,1075360155625910016,930021583843560960,1
676,1075366981977309952,1072045513977689984,2
677,1075379215621229952,1072054676204089984,1
678,1075396451090099968,930022039676324992,1
679,1075412441437900032,1072045513977689984,1
680,1075572365774089984,1074115973322179968,1
681,1075576832896600064,1070612414790169984,1
682,1075580790176280064,1077406774068310016,1
683,1075584213277799936,1072054676204089984,1
684,1075584213277799936,1072352278325820032,1
685,1075584213277799936,1074115973322179968,1
686,1075594501737740032,1067816065782840064,1
687,1075596403594560000,1072767600983869952,1
688,1075596403594560000,1077406774068310016,2
689,1075646943275840000,1067816065782840064,1
690,1075650407166969984,1062343120067299968,1
691,1075664315978150016,1071233934872870016,1
692,1075664315978150016,1072054676204089984,1
693,1075671103070860032,930021583843560960,1
694,1075693179043379968,1067317584555209984,1
695,1075695705272679936,1072744947178860032,4
696,1075695934566889984,1050049784421869952,1
697,1075695934566889984,1063719142226460032,1
698,1075703140553129984,1062343120067299968,1
699,1075706535699609984,1072045513977689984,1
700,1075718140239869952,1076027018739510016,1
701,1075724856390119936,1067816065782840064,1
